player_id,player_name,first_name,last_name,gender,itf_gender_code,country,country_name,birth_date,birth_year,junior_last_year,active_junior,profile_url,current_rank,current_points,first_seen_date,last_seen_date,raw_json
800752669,Platon Tsarenko,Platon,Tsarenko,M,B,UKR,Ukraine,,2008,2026,,https://www.itftennis.com/en/players/platon-tsarenko/800752669/ukr/jt/s/,394,216.5,2026-06-15,2026-07-20,"{""playerId"":800752669,""playerFamilyName"":""Tsarenko"",""playerGivenName"":""Platon"",""playerNationalityCode"":""UKR"",""playerNationality"":""Ukraine"",""profileLink"":""/en/players/platon-tsarenko/800752669/ukr/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":-1,""rank"":394,""rankEqualFlag"":"""",""tournamentsPlayed"":21,""points"":216.5,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800700226,Faustino Boffelli,Faustino,Boffelli,M,B,ARG,Argentina,,2008,2026,,https://www.itftennis.com/en/players/faustino-boffelli/800700226/arg/jt/s/,395,216,2026-06-15,2026-07-20,"{""playerId"":800700226,""playerFamilyName"":""Boffelli"",""playerGivenName"":""Faustino"",""playerNationalityCode"":""ARG"",""playerNationality"":""Argentina"",""profileLink"":""/en/players/faustino-boffelli/800700226/arg/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":-18,""rank"":395,""rankEqualFlag"":"""",""tournamentsPlayed"":19,""points"":216,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800732400,VINCENT WEAVER,VINCENT,WEAVER,M,B,USA,USA,,2008,2026,,https://www.itftennis.com/en/players/vincent-weaver/800732400/usa/jt/s/,396,214.5,2026-06-15,2026-07-20,"{""playerId"":800732400,""playerFamilyName"":""WEAVER"",""playerGivenName"":""VINCENT"",""playerNationalityCode"":""USA"",""playerNationality"":""USA"",""profileLink"":""/en/players/vincent-weaver/800732400/usa/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":-2,""rank"":396,""rankEqualFlag"":"""",""tournamentsPlayed"":24,""points"":214.5,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800631800,Xingyu Chen,Xingyu,Chen,M,B,CHN,"China, P.R.",,2008,2026,,https://www.itftennis.com/en/players/xingyu-chen/800631800/chn/jt/s/,397,214,2026-06-15,2026-07-20,"{""playerId"":800631800,""playerFamilyName"":""Chen"",""playerGivenName"":""Xingyu"",""playerNationalityCode"":""CHN"",""playerNationality"":""China, P.R."",""profileLink"":""/en/players/xingyu-chen/800631800/chn/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":-14,""rank"":397,""rankEqualFlag"":"""",""tournamentsPlayed"":30,""points"":214,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800647666,Tymur Chukanov,Tymur,Chukanov,M,B,UKR,Ukraine,,2009,2027,,https://www.itftennis.com/en/players/tymur-chukanov/800647666/ukr/jt/s/,398,214,2026-06-15,2026-07-20,"{""playerId"":800647666,""playerFamilyName"":""Chukanov"",""playerGivenName"":""Tymur"",""playerNationalityCode"":""UKR"",""playerNationality"":""Ukraine"",""profileLink"":""/en/players/tymur-chukanov/800647666/ukr/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":-2,""rank"":398,""rankEqualFlag"":"""",""tournamentsPlayed"":32,""points"":214,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800644915,Iancu Manolache,Iancu,Manolache,M,B,ROU,Romania,,2009,2027,,https://www.itftennis.com/en/players/iancu-manolache/800644915/rou/jt/s/,399,214,2026-06-15,2026-07-20,"{""playerId"":800644915,""playerFamilyName"":""Manolache"",""playerGivenName"":""Iancu"",""playerNationalityCode"":""ROU"",""playerNationality"":""Romania"",""profileLink"":""/en/players/iancu-manolache/800644915/rou/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":-2,""rank"":399,""rankEqualFlag"":"""",""tournamentsPlayed"":23,""points"":214,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800668264,Panagiotis-Gerasimos Grammatikakis,Panagiotis-Gerasimos,Grammatikakis,M,B,GRE,Greece,,2008,2026,,https://www.itftennis.com/en/players/panagiotis-gerasimos-grammatikakis/800668264/gre/jt/s/,400,212.75,2026-06-15,2026-07-20,"{""playerId"":800668264,""playerFamilyName"":""Grammatikakis"",""playerGivenName"":""Panagiotis-Gerasimos"",""playerNationalityCode"":""GRE"",""playerNationality"":""Greece"",""profileLink"":""/en/players/panagiotis-gerasimos-grammatikakis/800668264/gre/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":-1,""rank"":400,""rankEqualFlag"":"""",""tournamentsPlayed"":26,""points"":212.75,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800714127,Enoch Lin,Enoch,Lin,M,B,CAN,Canada,,2008,2026,,https://www.itftennis.com/en/players/enoch-lin/800714127/can/jt/s/,401,211.75,2026-06-15,2026-07-20,"{""playerId"":800714127,""playerFamilyName"":""Lin"",""playerGivenName"":""Enoch"",""playerNationalityCode"":""CAN"",""playerNationality"":""Canada"",""profileLink"":""/en/players/enoch-lin/800714127/can/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":0,""rank"":401,""rankEqualFlag"":"""",""tournamentsPlayed"":17,""points"":211.75,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800636930,Hassan Shoaib,Hassan,Shoaib,M,B,EGY,Egypt,,2009,2027,,https://www.itftennis.com/en/players/hassan-shoaib/800636930/egy/jt/s/,402,211.25,2026-06-15,2026-07-20,"{""playerId"":800636930,""playerFamilyName"":""Shoaib"",""playerGivenName"":""Hassan"",""playerNationalityCode"":""EGY"",""playerNationality"":""Egypt"",""profileLink"":""/en/players/hassan-shoaib/800636930/egy/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":143,""rank"":402,""rankEqualFlag"":"""",""tournamentsPlayed"":37,""points"":211.25,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800707748,Dan Milburn,Dan,Milburn,M,B,NZL,New Zealand,,2008,2026,,https://www.itftennis.com/en/players/dan-milburn/800707748/nzl/jt/s/,403,210,2026-06-15,2026-07-20,"{""playerId"":800707748,""playerFamilyName"":""Milburn"",""playerGivenName"":""Dan"",""playerNationalityCode"":""NZL"",""playerNationality"":""New Zealand"",""profileLink"":""/en/players/dan-milburn/800707748/nzl/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":2,""rank"":403,""rankEqualFlag"":"""",""tournamentsPlayed"":20,""points"":210,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800738751,Hongjin Qi,Hongjin,Qi,M,B,CHN,"China, P.R.",,2010,2028,,https://www.itftennis.com/en/players/hongjin-qi/800738751/chn/jt/s/,404,208.75,2026-06-15,2026-07-20,"{""playerId"":800738751,""playerFamilyName"":""Qi"",""playerGivenName"":""Hongjin"",""playerNationalityCode"":""CHN"",""playerNationality"":""China, P.R."",""profileLink"":""/en/players/hongjin-qi/800738751/chn/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2010,""rankMovement"":-34,""rank"":404,""rankEqualFlag"":"""",""tournamentsPlayed"":24,""points"":208.75,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800667513,Jaume Casas Blasi,Jaume,Casas Blasi,M,B,ESP,Spain,,2008,2026,,https://www.itftennis.com/en/players/jaume-casas-blasi/800667513/esp/jt/s/,405,208.5,2026-06-15,2026-07-20,"{""playerId"":800667513,""playerFamilyName"":""Casas Blasi"",""playerGivenName"":""Jaume"",""playerNationalityCode"":""ESP"",""playerNationality"":""Spain"",""profileLink"":""/en/players/jaume-casas-blasi/800667513/esp/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":1,""rank"":405,""rankEqualFlag"":"""",""tournamentsPlayed"":34,""points"":208.5,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800598974,Ryan Bedwick,Ryan,Bedwick,M,B,USA,USA,,2008,2026,,https://www.itftennis.com/en/players/ryan-bedwick/800598974/usa/jt/s/,406,208.5,2026-06-15,2026-07-20,"{""playerId"":800598974,""playerFamilyName"":""Bedwick"",""playerGivenName"":""Ryan"",""playerNationalityCode"":""USA"",""playerNationality"":""USA"",""profileLink"":""/en/players/ryan-bedwick/800598974/usa/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":1,""rank"":406,""rankEqualFlag"":"""",""tournamentsPlayed"":24,""points"":208.5,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800717269,Nicolas Pedraza,Nicolas,Pedraza,M,B,USA,USA,,2009,2027,,https://www.itftennis.com/en/players/nicolas-pedraza/800717269/usa/jt/s/,407,208.5,2026-06-15,2026-07-20,"{""playerId"":800717269,""playerFamilyName"":""Pedraza"",""playerGivenName"":""Nicolas"",""playerNationalityCode"":""USA"",""playerNationality"":""USA"",""profileLink"":""/en/players/nicolas-pedraza/800717269/usa/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":-46,""rank"":407,""rankEqualFlag"":"""",""tournamentsPlayed"":23,""points"":208.5,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800599469,Nikolaos Papavasiliu,Nikolaos,Papavasiliu,M,B,CZE,Czechia,,2009,2027,,https://www.itftennis.com/en/players/nikolaos-papavasiliu/800599469/cze/jt/s/,408,208.25,2026-06-15,2026-07-20,"{""playerId"":800599469,""playerFamilyName"":""Papavasiliu"",""playerGivenName"":""Nikolaos"",""playerNationalityCode"":""CZE"",""playerNationality"":""Czechia"",""profileLink"":""/en/players/nikolaos-papavasiliu/800599469/cze/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":1,""rank"":408,""rankEqualFlag"":"""",""tournamentsPlayed"":38,""points"":208.25,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800670012,Leonardo Suarez,Leonardo,Suarez,M,B,BOL,Bolivia,,2008,2026,,https://www.itftennis.com/en/players/leonardo-suarez/800670012/bol/jt/s/,409,208,2026-06-15,2026-07-20,"{""playerId"":800670012,""playerFamilyName"":""Suarez"",""playerGivenName"":""Leonardo"",""playerNationalityCode"":""BOL"",""playerNationality"":""Bolivia"",""profileLink"":""/en/players/leonardo-suarez/800670012/bol/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":-9,""rank"":409,""rankEqualFlag"":"""",""tournamentsPlayed"":31,""points"":208,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800627084,Jules Rimbaud,Jules,Rimbaud,M,B,FRA,France,,2009,2027,,https://www.itftennis.com/en/players/jules-rimbaud/800627084/fra/jt/s/,410,207,2026-06-15,2026-07-20,"{""playerId"":800627084,""playerFamilyName"":""Rimbaud"",""playerGivenName"":""Jules"",""playerNationalityCode"":""FRA"",""playerNationality"":""France"",""profileLink"":""/en/players/jules-rimbaud/800627084/fra/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":0,""rank"":410,""rankEqualFlag"":"""",""tournamentsPlayed"":36,""points"":207,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800632385,Paul Hjorteland,Paul,Hjorteland,M,B,NOR,Norway,,2009,2027,,https://www.itftennis.com/en/players/paul-hjorteland/800632385/nor/jt/s/,411,206.75,2026-06-15,2026-07-20,"{""playerId"":800632385,""playerFamilyName"":""Hjorteland"",""playerGivenName"":""Paul"",""playerNationalityCode"":""NOR"",""playerNationality"":""Norway"",""profileLink"":""/en/players/paul-hjorteland/800632385/nor/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":0,""rank"":411,""rankEqualFlag"":"""",""tournamentsPlayed"":32,""points"":206.75,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800670945,JUNYA KAWAMURA,JUNYA,KAWAMURA,M,B,JPN,Japan,,2010,2028,,https://www.itftennis.com/en/players/junya-kawamura/800670945/jpn/jt/s/,412,206.25,2026-06-15,2026-07-20,"{""playerId"":800670945,""playerFamilyName"":""KAWAMURA"",""playerGivenName"":""JUNYA"",""playerNationalityCode"":""JPN"",""playerNationality"":""Japan"",""profileLink"":""/en/players/junya-kawamura/800670945/jpn/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2010,""rankMovement"":162,""rank"":412,""rankEqualFlag"":"""",""tournamentsPlayed"":14,""points"":206.25,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800640458,Evgenii Kafelnikov,Evgenii,Kafelnikov,M,B,RUS,Russia,,2010,2028,,https://www.itftennis.com/en/players/evgenii-kafelnikov/800640458/rus/jt/s/,413,205.75,2026-06-15,2026-07-20,"{""playerId"":800640458,""playerFamilyName"":""Kafelnikov"",""playerGivenName"":""Evgenii"",""playerNationalityCode"":""RUS"",""playerNationality"":""Russia"",""profileLink"":""/en/players/evgenii-kafelnikov/800640458/rus/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2010,""rankMovement"":37,""rank"":413,""rankEqualFlag"":"""",""tournamentsPlayed"":39,""points"":205.75,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800722085,TZU-YUAN TSENG,TZU-YUAN,TSENG,M,B,TPE,Chinese Taipei,,2008,2026,,https://www.itftennis.com/en/players/tzu-yuan-tseng/800722085/tpe/jt/s/,414,205.5,2026-06-15,2026-07-20,"{""playerId"":800722085,""playerFamilyName"":""TSENG"",""playerGivenName"":""TZU-YUAN"",""playerNationalityCode"":""TPE"",""playerNationality"":""Chinese Taipei"",""profileLink"":""/en/players/tzu-yuan-tseng/800722085/tpe/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":-2,""rank"":414,""rankEqualFlag"":"""",""tournamentsPlayed"":28,""points"":205.5,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800668525,SungMin Lee,SungMin,Lee,M,B,KOR,"Korea, Rep.",,2009,2027,,https://www.itftennis.com/en/players/sungmin-lee/800668525/kor/jt/s/,415,203,2026-06-15,2026-07-20,"{""playerId"":800668525,""playerFamilyName"":""Lee"",""playerGivenName"":""SungMin"",""playerNationalityCode"":""KOR"",""playerNationality"":""Korea, Rep."",""profileLink"":""/en/players/sungmin-lee/800668525/kor/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":-1,""rank"":415,""rankEqualFlag"":"""",""tournamentsPlayed"":25,""points"":203,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800660593,Nicolas Rivera Paz,Nicolas,Rivera Paz,M,B,MEX,Mexico,,2008,2026,,https://www.itftennis.com/en/players/nicolas-rivera-paz/800660593/mex/jt/s/,416,203,2026-06-15,2026-07-20,"{""playerId"":800660593,""playerFamilyName"":""Rivera Paz"",""playerGivenName"":""Nicolas"",""playerNationalityCode"":""MEX"",""playerNationality"":""Mexico"",""profileLink"":""/en/players/nicolas-rivera-paz/800660593/mex/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":-38,""rank"":416,""rankEqualFlag"":"""",""tournamentsPlayed"":24,""points"":203,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800691051,Rafael Pagonis,Rafael,Pagonis,M,B,GRE,Greece,,2011,2029,,https://www.itftennis.com/en/players/rafael-pagonis/800691051/gre/jt/s/,417,202.75,2026-06-15,2026-07-20,"{""playerId"":800691051,""playerFamilyName"":""Pagonis"",""playerGivenName"":""Rafael"",""playerNationalityCode"":""GRE"",""playerNationality"":""Greece"",""profileLink"":""/en/players/rafael-pagonis/800691051/gre/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2011,""rankMovement"":8,""rank"":417,""rankEqualFlag"":"""",""tournamentsPlayed"":19,""points"":202.75,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800750845,Matias Reyniak,Matias,Reyniak,M,B,USA,USA,,2009,2027,,https://www.itftennis.com/en/players/matias-reyniak/800750845/usa/jt/s/,418,202.5,2026-06-15,2026-07-20,"{""playerId"":800750845,""playerFamilyName"":""Reyniak"",""playerGivenName"":""Matias"",""playerNationalityCode"":""USA"",""playerNationality"":""USA"",""profileLink"":""/en/players/matias-reyniak/800750845/usa/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":-3,""rank"":418,""rankEqualFlag"":"""",""tournamentsPlayed"":15,""points"":202.5,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800680306,Heaton Pann,Heaton,Pann,M,B,AUS,Australia,,2010,2028,,https://www.itftennis.com/en/players/heaton-pann/800680306/aus/jt/s/,419,202,2026-06-15,2026-07-20,"{""playerId"":800680306,""playerFamilyName"":""Pann"",""playerGivenName"":""Heaton"",""playerNationalityCode"":""AUS"",""playerNationality"":""Australia"",""profileLink"":""/en/players/heaton-pann/800680306/aus/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2010,""rankMovement"":-3,""rank"":419,""rankEqualFlag"":"""",""tournamentsPlayed"":31,""points"":202,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800644124,kuzey kerem bayrak,kuzey kerem,bayrak,M,B,TUR,Turkiye,,2010,2028,,https://www.itftennis.com/en/players/kuzey-kerem-bayrak/800644124/tur/jt/s/,420,201,2026-06-15,2026-07-20,"{""playerId"":800644124,""playerFamilyName"":""bayrak"",""playerGivenName"":""kuzey kerem"",""playerNationalityCode"":""TUR"",""playerNationality"":""Turkiye"",""profileLink"":""/en/players/kuzey-kerem-bayrak/800644124/tur/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2010,""rankMovement"":-3,""rank"":420,""rankEqualFlag"":"""",""tournamentsPlayed"":14,""points"":201,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800742090,Mingwei Qiu,Mingwei,Qiu,M,B,CHN,"China, P.R.",,2009,2027,,https://www.itftennis.com/en/players/mingwei-qiu/800742090/chn/jt/s/,421,200.5,2026-06-15,2026-07-20,"{""playerId"":800742090,""playerFamilyName"":""Qiu"",""playerGivenName"":""Mingwei"",""playerNationalityCode"":""CHN"",""playerNationality"":""China, P.R."",""profileLink"":""/en/players/mingwei-qiu/800742090/chn/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":-3,""rank"":421,""rankEqualFlag"":"""",""tournamentsPlayed"":42,""points"":200.5,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800768441,Jaime Robles,Jaime,Robles,M,B,ECU,Ecuador,,2009,2027,,https://www.itftennis.com/en/players/jaime-robles/800768441/ecu/jt/s/,422,200,2026-06-15,2026-07-20,"{""playerId"":800768441,""playerFamilyName"":""Robles"",""playerGivenName"":""Jaime"",""playerNationalityCode"":""ECU"",""playerNationality"":""Ecuador"",""profileLink"":""/en/players/jaime-robles/800768441/ecu/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":-3,""rank"":422,""rankEqualFlag"":"""",""tournamentsPlayed"":16,""points"":200,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800739119,Zichen Shao,Zichen,Shao,M,B,CHN,"China, P.R.",,2008,2026,,https://www.itftennis.com/en/players/zichen-shao/800739119/chn/jt/s/,423,199.75,2026-06-15,2026-07-20,"{""playerId"":800739119,""playerFamilyName"":""Shao"",""playerGivenName"":""Zichen"",""playerNationalityCode"":""CHN"",""playerNationality"":""China, P.R."",""profileLink"":""/en/players/zichen-shao/800739119/chn/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":36,""rank"":423,""rankEqualFlag"":"""",""tournamentsPlayed"":23,""points"":199.75,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
